order_item_id,order_id,product_id,order_item_quantity,order_item_product_price,order_item_discount,order_item_discount_price,sales,order_item_total,order_item_profit_ratio
127283,50931,825,1,31.99,1.28,0.04,31.99,30.71,0.36
88306,35352,957,1,299.98,0,0,299.98,299.98,0.5
78431,31376,957,1,299.98,0,0,299.98,299.98,0.05
98989,39667,957,1,299.98,0,0,299.98,299.98,-0.67
89073,35665,957,1,299.98,3,0.01,299.98,296.98,0.17
94786,37967,957,1,299.98,9,0.03,299.98,290.98,0.39
81546,32601,957,1,299.98,9,0.03,299.98,290.98,0.47
83395,33397,957,1,299.98,9,0.03,299.98,290.98,0.49
81254,32491,957,1,299.98,27,0.09,299.98,272.98,0.31
85557,34259,957,1,299.98,27,0.09,299.98,272.98,0.29
82077,32812,957,1,299.98,45,0.15,299.98,254.98,0.11
96598,38688,957,1,299.98,51,0.17,299.98,248.98,0.28
96595,38688,957,1,299.98,54,0.18,299.98,245.98,0.42
98290,39369,957,1,299.98,60,0.2,299.98,239.98,-0.11
87140,34883,957,1,299.98,75,0.25,299.98,224.99,0.28
94011,37665,403,1,129.99,3.9,0.03,129.99,126.09,0.29
81857,32724,403,1,129.99,11.7,0.09,129.99,118.29,0.28
83439,33415,365,1,59.99,7.2,0.12,59.99,52.79,0.38
83438,33415,403,1,129.99,32.5,0.25,129.99,97.49,0.36
94009,37665,957,1,299.98,3,0.01,299.98,296.98,-0.23
89048,35657,957,1,299.98,12,0.04,299.98,287.98,0.34
106114,42505,191,2,99.99,8,0.04,199.98,191.98,0.5
106840,42797,365,2,59.99,0,0,119.98,119.98,0.34
106129,42512,365,2,59.99,3.6,0.03,119.98,116.38,0.36
111958,44817,365,2,59.99,12,0.1,119.98,107.98,-0.24
106366,42615,365,2,59.99,14.4,0.12,119.98,105.58,0.35
122118,48829,365,2,59.99,21.6,0.18,119.98,98.38,0.48
112112,44883,502,2,50,5,0.05,100,95,0.45
112465,45042,502,2,50,13,0.13,100,87,0.49
107581,43066,502,2,50,10,0.1,100,90,0.1
105484,42248,502,2,50,10,0.1,100,90,0.15
50339,20140,116,2,44.99,9,0.1,89.98,80.98,0.24
168547,67431,191,2,99.99,2,0.01,199.98,197.98,0.36
39494,15799,191,2,99.99,4,0.02,199.98,195.98,0.48
40583,16250,278,2,44.99,4.95,0.06,89.98,85.03,-0.21
169993,67997,191,2,99.99,34,0.17,199.98,165.98,0.35
47161,18854,191,2,99.99,50,0.25,199.98,149.99,0.19
126984,50811,365,2,59.99,0,0,119.98,119.98,0.48
27920,11173,365,2,59.99,0,0,119.98,119.98,0.05
46583,18641,365,2,59.99,1.2,0.01,119.98,118.78,0.46
27824,11127,365,2,59.99,6,0.05,119.98,113.98,-0.83
170339,68128,365,2,59.99,6,0.05,119.98,113.98,-0.11
156036,62428,365,2,59.99,8.4,0.07,119.98,111.58,-0.67
116069,46423,365,2,59.99,12,0.1,119.98,107.98,0.48
32002,12792,365,2,59.99,14.4,0.12,119.98,105.58,0.11
164246,65721,365,2,59.99,18,0.15,119.98,101.98,0.31
37642,15035,502,2,50,1,0.01,100,99,0.36
30039,12024,627,2,39.99,0.8,0.01,79.98,79.18,0.32
154692,61886,502,2,50,2,0.02,100,98,0.1
37641,15035,502,2,50,2,0.02,100,98,0
170897,68357,502,2,50,2,0.02,100,98,0.26
170885,68353,502,2,50,3,0.03,100,97,0.33
40585,16250,502,2,50,3,0.03,100,97,0.13
42399,16962,502,2,50,3,0.03,100,97,0.05
26151,10445,502,2,50,4,0.04,100,96,0.13
39560,15827,627,2,39.99,3.2,0.04,79.98,76.78,0.36
34987,13981,502,2,50,5,0.05,100,95,0.33
29731,11896,627,2,39.99,4.4,0.06,79.98,75.58,0.36
46906,18760,502,2,50,9,0.09,100,91,0.36
155709,62278,502,2,50,12,0.12,100,88,0.09
29283,11709,627,2,39.99,9.6,0.12,79.98,70.38,0.16
50338,20140,502,2,50,16,0.16,100,84,0
35527,14194,627,2,39.99,12.8,0.16,79.98,67.18,0.29
33889,13522,502,2,50,16,0.16,100,84,0.36
170333,68126,502,2,50,17,0.17,100,83,0.35
166390,66569,502,2,50,17,0.17,100,83,0.34
33888,13522,502,2,50,17,0.17,100,83,0.26
163666,65485,627,2,39.99,16,0.2,79.98,63.98,0.38
158322,63323,502,2,50,20,0.2,100,80,0.2
32001,12792,822,2,47.99,0,0,95.98,95.98,0.27
35194,14063,365,2,59.99,2.4,0.02,119.98,117.58,0.31
171677,68670,365,2,59.99,4.8,0.04,119.98,115.18,-0.16
126873,50767,365,2,59.99,6.6,0.06,119.98,113.38,0.44
126872,50767,365,2,59.99,8.4,0.07,119.98,111.58,0.3
42407,16964,502,2,50,2,0.02,100,98,0.05
171679,68670,502,2,50,15,0.15,100,85,0.48
155001,61994,627,2,39.99,12.8,0.16,79.98,67.18,-0.04
164783,65936,502,2,50,20,0.2,100,80,0.46
40656,16283,502,2,50,20,0.2,100,80,0.46
5065,2023,191,2,99.99,30,0.15,199.98,169.98,0.35
151152,60398,191,2,99.99,32,0.16,199.98,167.98,-0.06
151150,60398,191,2,99.99,34,0.17,199.98,165.98,0.42
7208,2878,191,2,99.99,36,0.18,199.98,163.98,0.25
141984,56771,365,2,59.99,2.4,0.02,119.98,117.58,-0.83
17190,6864,365,2,59.99,3.6,0.03,119.98,116.38,0.45
131471,52597,365,2,59.99,10.8,0.09,119.98,109.18,0.28
134094,53643,365,2,59.99,12,0.1,119.98,107.98,0.31
18636,7434,365,2,59.99,18,0.15,119.98,101.98,0.26
23795,9520,365,2,59.99,20.4,0.17,119.98,99.58,0.48
1918,778,365,2,59.99,24,0.2,119.98,95.98,0.49
150341,60066,627,2,39.99,0,0,79.98,79.98,0.27
1359,545,502,2,50,0,0,100,100,0.25
150340,60066,502,2,50,3,0.03,100,97,0.24
21586,8647,502,2,50,3,0.03,100,97,-1.7
147923,59102,502,2,50,4,0.04,100,96,0.24
128824,51546,627,2,39.99,3.2,0.04,79.98,76.78,0.27
11679,4657,502,2,50,4,0.04,100,96,0.36
139650,55848,627,2,39.99,4.4,0.06,79.98,75.58,0.28
14872,5972,627,2,39.99,4.4,0.06,79.98,75.58,0.02
18638,7434,502,2,50,7,0.07,100,93,0.19
21628,8661,627,2,39.99,8,0.1,79.98,71.98,-0.05
128766,51524,502,2,50,12,0.12,100,88,-0.73
7821,3143,502,2,50,12,0.12,100,88,0.31
137944,55161,502,2,50,16,0.16,100,84,-0.2
21089,8446,502,2,50,17,0.17,100,83,-2.45
9155,3680,627,2,39.99,14.4,0.18,79.98,65.58,0.11
135381,54141,924,2,15.99,2.88,0.09,31.98,29.1,0.47
150136,59986,365,2,59.99,6,0.05,119.98,113.98,-1.7
133365,53376,365,2,59.99,19.2,0.16,119.98,100.78,0.29
18106,7231,502,2,50,0,0,100,100,0.26
150139,59986,627,2,39.99,3.2,0.04,79.98,76.78,0.33
150137,59986,502,2,50,4,0.04,100,96,0.06
6945,2768,627,2,39.99,8,0.1,79.98,71.98,0.2
139196,55653,502,2,50,13,0.13,100,87,-0.43
14623,5878,627,2,39.99,12,0.15,79.98,67.98,0.48
23661,9472,977,2,29.99,2.4,0.04,59.98,57.58,-0.8
53314,21319,282,2,31.99,0,0,63.98,63.98,0.2
52577,21033,191,2,99.99,18,0.09,199.98,181.98,0.14
69191,27637,365,2,59.99,0,0,119.98,119.98,-0.83
75891,30359,365,2,59.99,1.2,0.01,119.98,118.78,0.1
126057,50448,365,2,59.99,1.2,0.01,119.98,118.78,0.46
114971,46000,365,2,59.99,1.2,0.01,119.98,118.78,0.11
75888,30356,365,2,59.99,2.4,0.02,119.98,117.58,0.49
114795,45934,365,2,59.99,6,0.05,119.98,113.98,0.29
78092,31243,365,2,59.99,14.4,0.12,119.98,105.58,0.22
70300,28104,365,2,59.99,14.4,0.12,119.98,105.58,0.38
71487,28566,365,2,59.99,24,0.2,119.98,95.98,0.34
65714,26252,365,2,59.99,30,0.25,119.98,89.99,-0.56
67527,26958,502,2,50,0,0,100,100,0.3
52574,21033,627,2,39.99,8,0.1,79.98,71.98,0.34
65919,26338,502,2,50,13,0.13,100,87,-0.67
56036,22385,502,2,50,17,0.17,100,83,-0.8
56034,22385,627,2,39.99,14.4,0.18,79.98,65.58,0.41
108087,43269,627,2,39.99,16,0.2,79.98,63.98,-0.68
76834,30757,924,2,15.99,5.12,0.16,31.98,26.86,0.09
73122,29234,897,2,24.99,10,0.2,49.98,39.98,0.13
56676,22651,797,2,17.99,9,0.25,35.98,26.99,0.3
53908,21562,365,2,59.99,0,0,119.98,119.98,0.06
117319,46941,365,2,59.99,14.4,0.12,119.98,105.58,0.11
51512,20616,365,2,59.99,15.6,0.13,119.98,104.38,-0.65
95565,38282,249,2,54.97,1.1,0.01,109.94,108.84,0.28
94255,37771,191,2,99.99,11,0.06,199.98,188.98,0.26
89955,36032,282,2,31.99,16,0.25,63.98,47.99,0.36
89951,36032,365,2,59.99,1.2,0.01,119.98,118.78,0.48
84632,33904,365,2,59.99,8.4,0.07,119.98,111.58,-0.04
102599,41094,365,2,59.99,12,0.1,119.98,107.98,0.26
94848,37994,365,2,59.99,18,0.15,119.98,101.98,0.23
92868,37206,365,2,59.99,18,0.15,119.98,101.98,0.34
94845,37994,365,2,59.99,19.2,0.16,119.98,100.78,-1.33
85555,34259,365,2,59.99,20.4,0.17,119.98,99.58,0.25
84379,33807,502,2,50,5.5,0.06,100,94.5,-0.48
102396,41022,502,2,50,7,0.07,100,93,0.5
96594,38688,627,2,39.99,8,0.1,79.98,71.98,0.4
91949,36845,502,2,50,10,0.1,100,90,0.27
84827,33993,502,2,50,12,0.12,100,88,0.06
82079,32812,502,2,50,15,0.15,100,85,0.11
83394,33397,627,2,39.99,12.8,0.16,79.98,67.18,0.24
100013,40078,627,2,39.99,14.4,0.18,79.98,65.58,0.47
89953,36032,502,2,50,20,0.2,100,80,0.1
81068,32420,502,2,50,25,0.25,100,75,0.18
98545,39474,572,2,39.99,20,0.25,79.98,59.99,0.16
81070,32420,906,2,24.99,6,0.12,49.98,43.98,0.49
89046,35657,365,2,59.99,15.6,0.13,119.98,104.38,0.11
117399,46980,191,3,99.99,39,0.13,299.97,260.97,0.2
122117,48829,249,3,54.97,41.23,0.25,164.91,123.68,0.49
107120,42892,365,3,59.99,23.4,0.13,179.97,156.57,0.08
112111,44883,502,3,50,18,0.12,150,132,0.29
106620,42718,502,3,50,19.5,0.13,150,130.5,-1.65
109822,43969,502,3,50,22.5,0.15,150,127.5,0.5
158354,63333,191,3,99.99,3,0.01,299.97,296.97,0.32
29281,11709,235,3,34.99,1.05,0.01,104.97,103.92,0.34
39892,15966,191,3,99.99,9,0.03,299.97,290.97,0.05
45949,18383,191,3,99.99,21,0.07,299.97,278.97,0.36
50337,20140,191,3,99.99,27,0.09,299.97,272.97,0.26
47675,19072,191,3,99.99,30,0.1,299.97,269.97,0.08
37639,15035,282,3,31.99,11.52,0.12,95.97,84.45,0.45
35526,14194,191,3,99.99,53.99,0.18,299.97,245.98,-0.23
48252,19301,191,3,99.99,74.99,0.25,299.97,224.98,-0.48
158320,63323,365,3,59.99,0,0,179.97,179.97,0.43
34478,13769,365,3,59.99,0,0,179.97,179.97,-1.33
46883,18750,365,3,59.99,1.8,0.01,179.97,178.17,0.35
125730,50315,365,3,59.99,9.9,0.06,179.97,170.07,0.23
32477,12986,365,3,59.99,16.2,0.09,179.97,163.77,0.26
42535,17009,365,3,59.99,18,0.1,179.97,161.97,0.46
171048,68413,365,3,59.99,21.6,0.12,179.97,158.37,0.26
39891,15966,365,3,59.99,23.4,0.13,179.97,156.57,0.46
47159,18854,365,3,59.99,23.4,0.13,179.97,156.57,0.1
109668,43907,365,3,59.99,27,0.15,179.97,152.97,0.48
155665,62256,365,3,59.99,27,0.15,179.97,152.97,0.29
154974,61985,365,3,59.99,30.59,0.17,179.97,149.38,0.34
42400,16962,365,3,59.99,30.59,0.17,179.97,149.38,0.31
46582,18641,365,3,59.99,35.99,0.2,179.97,143.98,0.38
161418,64576,627,3,39.99,1.2,0.01,119.97,118.77,0.27
159516,63814,502,3,50,1.5,0.01,150,148.5,0.26
161420,64576,502,3,50,6,0.04,150,144,0.48
160095,64033,502,3,50,6,0.04,150,144,0.29
27919,11173,502,3,50,7.5,0.05,150,142.5,0.5
37952,15174,627,3,39.99,6.6,0.06,119.97,113.37,0.36
35530,14194,502,3,50,10.5,0.07,150,139.5,0.4
33890,13522,502,3,50,13.5,0.09,150,136.5,0.48
166652,66672,502,3,50,15,0.1,150,135,-0.24
156686,62668,502,3,50,18,0.12,150,132,0.49
169995,67997,502,3,50,22.5,0.15,150,127.5,0.35
40514,16229,502,3,50,25.5,0.17,150,124.5,0.34
34486,13771,502,3,50,25.5,0.17,150,124.5,0.36
33892,13522,627,3,39.99,20.39,0.17,119.97,99.58,0.08
164380,65770,502,3,50,25.5,0.17,150,124.5,0.01
27334,10915,502,3,50,27,0.18,150,123,0.16
34479,13769,502,3,50,27,0.18,150,123,0.11
159514,63814,627,3,39.99,29.99,0.25,119.97,89.98,0.26
124788,49917,810,3,19.99,10.19,0.17,59.97,49.78,0.2
26152,10445,885,3,24.99,13.49,0.18,74.97,61.48,0.36
35317,14112,835,3,31.99,17.27,0.18,95.97,78.7,0.5
42398,16962,977,3,29.99,13.5,0.15,89.97,76.47,0.48
43134,17244,502,3,50,13.5,0.09,150,136.5,0.35
8406,3387,191,3,99.99,3,0.01,299.97,296.97,0.37
21877,8765,191,3,99.99,36,0.12,299.97,263.97,0.08
21875,8765,191,3,99.99,39,0.13,299.97,260.97,0.3
17188,6864,172,3,30,13.5,0.15,90,76.5,0.28
130239,52130,365,3,59.99,3.6,0.02,179.97,176.37,0.06
142631,57021,365,3,59.99,9,0.05,179.97,170.97,-0.24
14874,5972,365,3,59.99,9,0.05,179.97,170.97,0.31
151183,60414,365,3,59.99,16.2,0.09,179.97,163.77,0.47
137349,54916,365,3,59.99,44.99,0.25,179.97,134.98,0.38
131974,52790,365,3,59.99,44.99,0.25,179.97,134.98,0
18995,7579,627,3,39.99,0,0,119.97,119.97,0.33
152801,61083,502,3,50,4.5,0.03,150,145.5,0.3
133190,53309,502,3,50,6,0.04,150,144,0.47
7117,2836,627,3,39.99,8.4,0.07,119.97,111.57,0.27
21878,8765,502,3,50,13.5,0.09,150,136.5,0.49
19456,7781,642,3,30,9,0.1,90,81,0.05
130740,52322,502,3,50,24,0.16,150,126,0.29
144226,57652,893,3,24.99,9.75,0.13,74.97,65.22,0.48
9157,3680,886,3,24.99,9.75,0.13,74.97,65.22,0.26
149658,59793,365,3,59.99,3.6,0.02,179.97,176.37,0.25
22802,9138,365,3,59.99,27,0.15,179.97,152.97,0.11
150433,60116,502,3,50,6,0.04,150,144,0.28
150138,59986,502,3,50,15,0.1,150,135,0.19
7288,2917,502,3,50,37.5,0.25,150,112.5,0.35
139194,55653,502,3,50,37.5,0.25,150,112.5,0.09
77070,30837,191,3,99.99,3,0.01,299.97,296.97,0.45
75999,30401,191,3,99.99,3,0.01,299.97,296.97,0.45
63991,25547,191,3,99.99,3,0.01,299.97,296.97,-0.77
114970,46000,191,3,99.99,30,0.1,299.97,269.97,0.27
52087,20845,191,3,99.99,74.99,0.25,299.97,224.98,0.06
120976,48369,191,3,99.99,74.99,0.25,299.97,224.98,0.21
60511,24188,365,3,59.99,0,0,179.97,179.97,-0.19
56035,22385,365,3,59.99,3.6,0.02,179.97,176.37,0.06
106822,42791,365,3,59.99,5.4,0.03,179.97,174.57,0.35
66163,26427,365,3,59.99,21.6,0.12,179.97,158.37,0.39
76414,30569,365,3,59.99,23.4,0.13,179.97,156.57,-0.13
63258,25244,365,3,59.99,28.8,0.16,179.97,151.17,0.1
53699,21469,627,3,39.99,0,0,119.97,119.97,0.1
53312,21319,502,3,50,0,0,150,150,0.36
51279,20532,502,3,50,1.5,0.01,150,148.5,0.05
56794,22692,627,3,39.99,6.6,0.06,119.97,113.37,0.25
127509,51018,502,3,50,13.5,0.09,150,136.5,0.47
117965,47196,502,3,50,15,0.1,150,135,0.31
62381,24898,627,3,39.99,18,0.15,119.97,101.97,0.09
116337,46533,627,3,39.99,23.99,0.2,119.97,95.98,0.34
74584,29802,365,3,59.99,21.6,0.12,179.97,158.37,0.47
111672,44717,502,3,50,3,0.02,150,147,0.49
112140,44896,502,3,50,15,0.1,150,135,0.48
51610,20657,502,3,50,25.5,0.17,150,124.5,0.39
127711,51104,502,3,50,37.5,0.25,150,112.5,0.08
53905,21562,823,3,51.99,7.8,0.05,155.97,148.17,0.29
80599,32231,116,3,44.99,17.55,0.13,134.97,117.42,-0.04
100016,40078,191,3,99.99,9,0.03,299.97,290.97,0.36
84615,33898,278,3,44.99,5.4,0.04,134.97,129.57,-0.73
100015,40078,191,3,99.99,12,0.04,299.97,287.97,0.26
92871,37206,191,3,99.99,45,0.15,299.97,254.97,0.29
94847,37994,191,3,99.99,74.99,0.25,299.97,224.98,0.11
89939,36025,365,3,59.99,5.4,0.03,179.97,174.57,0.1
83393,33397,365,3,59.99,5.4,0.03,179.97,174.57,0.49
101194,40559,365,3,59.99,7.2,0.04,179.97,172.77,0.36
96596,38688,365,3,59.99,9,0.05,179.97,170.97,0.43
90904,36410,365,3,59.99,18,0.1,179.97,161.97,0.48
89075,35665,365,3,59.99,27,0.15,179.97,152.97,-1.55
91950,36845,365,3,59.99,35.99,0.2,179.97,143.98,0.11
88444,35408,365,3,59.99,44.99,0.25,179.97,134.98,0.33
95577,38286,502,3,50,0,0,150,150,0.29
100293,40187,627,3,39.99,6,0.05,119.97,113.97,0.45
98648,39513,627,3,39.99,8.4,0.07,119.97,111.57,-0.09
82568,33018,627,3,39.99,12,0.1,119.97,107.97,0.38
98289,39369,502,3,50,18,0.12,150,132,0.49
92867,37206,627,3,39.99,14.4,0.12,119.97,105.57,0.38
90905,36410,502,3,50,22.5,0.15,150,127.5,0.24
93473,37450,502,3,50,30,0.2,150,120,0.01
102285,40979,627,3,39.99,23.99,0.2,119.97,95.98,-0.67
119521,47795,191,3,99.99,3,0.01,299.97,296.97,0.36
98975,39659,191,3,99.99,15,0.05,299.97,284.97,0.05
102109,40914,627,3,39.99,3.6,0.03,119.97,116.37,0.06
105181,42128,191,4,99.99,12,0.03,399.96,387.96,0.1
119419,47757,365,4,59.99,9.6,0.04,239.96,230.36,0.26
121986,48775,502,4,50,4,0.02,200,196,0.16
111959,44817,502,4,50,4,0.02,200,196,0.26
117329,46948,502,4,50,20,0.1,200,180,0.02
122115,48829,905,4,24.99,4,0.04,99.96,95.96,0.34
114021,45616,191,4,99.99,40,0.1,399.96,359.96,-0.62
46584,18641,191,4,99.99,8,0.02,399.96,391.96,-0.73
42401,16962,191,4,99.99,28,0.07,399.96,371.96,0.36
46343,18538,191,4,99.99,48,0.12,399.96,351.96,-1.6
36846,14728,191,4,99.99,63.99,0.16,399.96,335.97,0.12
164248,65721,365,4,59.99,2.4,0.01,239.96,237.56,0.27
28783,11504,365,4,59.99,9.6,0.04,239.96,230.36,0.45
29284,11709,365,4,59.99,13.2,0.06,239.96,226.76,-1.6
35528,14194,365,4,59.99,16.8,0.07,239.96,223.16,0.4
27870,11147,365,4,59.99,24,0.1,239.96,215.96,0.31
41540,16620,365,4,59.99,35.99,0.15,239.96,203.97,0.09
155666,62256,365,4,59.99,38.39,0.16,239.96,201.57,0.43
170883,68353,365,4,59.99,43.19,0.18,239.96,196.77,0.28
40582,16250,365,4,59.99,43.19,0.18,239.96,196.77,-0.67
168545,67431,365,4,59.99,47.99,0.2,239.96,191.97,0.11
109016,43649,502,4,50,2,0.01,200,198,0.34
109015,43649,502,4,50,4,0.02,200,196,0.3
43683,17475,627,4,39.99,6.4,0.04,159.96,153.56,0.13
41538,16620,502,4,50,14,0.07,200,186,0.08
28736,11486,627,4,39.99,14.4,0.09,159.96,145.56,0.36
126985,50811,502,4,50,20,0.1,200,180,0.31
105296,42166,502,4,50,20,0.1,200,180,0.27
160098,64033,627,4,39.99,23.99,0.15,159.96,135.97,0.33
124790,49917,502,4,50,32,0.16,200,168,0.38
41997,16805,502,4,50,32,0.16,200,168,0.38
171050,68413,502,4,50,34,0.17,200,166,0.3
36464,14579,627,4,39.99,27.19,0.17,159.96,132.77,0.36
155174,62061,502,4,50,36,0.18,200,164,0.34
154650,61867,627,4,39.99,39.99,0.25,159.96,119.97,-0.23
156113,62462,502,4,50,50,0.25,200,150,-0.67
46189,18478,835,4,31.99,20.47,0.16,127.96,107.49,0
155000,61994,24,4,79.99,28.8,0.09,319.96,291.16,-0.1
154999,61994,502,4,50,40,0.2,200,160,0.36
165104,66059,502,4,50,50,0.25,200,150,-0.11
149069,59560,191,4,99.99,4,0.01,399.96,395.96,0.03
141010,56378,191,4,99.99,4,0.01,399.96,395.96,0.46
129362,51777,191,4,99.99,22,0.06,399.96,377.96,0.27
17870,7137,191,4,99.99,28,0.07,399.96,371.96,0.35
25509,10205,191,4,99.99,59.99,0.15,399.96,339.97,0.31
144225,57652,191,4,99.99,79.99,0.2,399.96,319.97,0.35
2764,1111,365,4,59.99,0,0,239.96,239.96,-1.6
18435,7361,365,4,59.99,7.2,0.03,239.96,232.76,0.16
18996,7579,365,4,59.99,7.2,0.03,239.96,232.76,0.18
21627,8661,365,4,59.99,9.6,0.04,239.96,230.36,0.47
152802,61083,365,4,59.99,21.6,0.09,239.96,218.36,0.35
11940,4770,365,4,59.99,24,0.1,239.96,215.96,0.41
137945,55161,365,4,59.99,28.8,0.12,239.96,211.16,-0.77
132079,52831,365,4,59.99,28.8,0.12,239.96,211.16,0.14
132078,52831,365,4,59.99,31.19,0.13,239.96,208.77,0.5
128675,51488,365,4,59.99,31.19,0.13,239.96,208.77,0.31
128674,51488,365,4,59.99,35.99,0.15,239.96,203.97,-0.77
8771,3528,365,4,59.99,59.99,0.25,239.96,179.97,0.35
138693,55453,627,4,39.99,0,0,159.96,159.96,0.46
360,152,627,4,39.99,1.6,0.01,159.96,158.36,0.04
12961,5191,502,4,50,2,0.01,200,198,0.47
132219,52886,627,4,39.99,1.6,0.01,159.96,158.36,0.26
12962,5191,627,4,39.99,3.2,0.02,159.96,156.76,0.25
4593,1836,502,4,50,4,0.02,200,196,0.1
2763,1111,502,4,50,10,0.05,200,190,-0.55
153754,61482,502,4,50,10,0.05,200,190,-0.01
140737,56269,567,4,25,5.5,0.06,100,94.5,0.14
142630,57021,627,4,39.99,8.8,0.06,159.96,151.16,0.1
128825,51546,502,4,50,14,0.07,200,186,0.33
12576,5023,502,4,50,14,0.07,200,186,0.47
7118,2836,572,4,39.99,11.2,0.07,159.96,148.76,-0.2
128676,51488,627,4,39.99,16,0.1,159.96,143.96,0.33
130743,52322,502,4,50,24,0.12,200,176,0.26
130742,52322,502,4,50,26,0.13,200,174,0.46
129361,51777,627,4,39.99,23.99,0.15,159.96,135.97,0.31
1917,778,502,4,50,30,0.15,200,170,0.29
153355,61301,502,4,50,32,0.16,200,168,0.46
25209,10091,502,4,50,32,0.16,200,168,0.49
8405,3387,502,4,50,34,0.17,200,166,0.48
19454,7781,627,4,39.99,28.79,0.18,159.96,131.17,-1.5
7019,2795,502,4,50,40,0.2,200,160,0.46
18635,7434,502,4,50,50,0.25,200,150,0.5
361,152,917,4,21.99,3.52,0.04,87.96,84.44,0.27
137351,54916,825,4,31.99,6.4,0.05,127.96,121.56,0.39
138691,55453,897,4,24.99,10,0.1,99.96,89.96,0.48
8770,3528,886,4,24.99,12.99,0.13,99.96,86.97,-0.73
11035,4408,977,4,29.99,20.39,0.17,119.96,99.57,0.47
3448,1395,172,4,30,6.6,0.06,120,113.4,-0.25
19452,7780,191,4,99.99,79.99,0.2,399.96,319.97,0.48
6947,2768,365,4,59.99,9.6,0.04,239.96,230.36,0.35
13009,5209,365,4,59.99,28.8,0.12,239.96,211.16,0.34
18108,7231,365,4,59.99,40.79,0.17,239.96,199.17,0.27
149992,59927,365,4,59.99,47.99,0.2,239.96,191.97,0.1
150661,60219,502,4,50,18,0.09,200,182,-0.77
66141,26419,249,4,54.97,26.39,0.12,219.88,193.49,0.08
71938,28736,191,4,99.99,67.99,0.17,399.96,331.97,0.02
116032,46413,365,4,59.99,0,0,239.96,239.96,0.06
53313,21319,365,4,59.99,7.2,0.03,239.96,232.76,0.28
77068,30837,365,4,59.99,13.2,0.06,239.96,226.76,0.25
65856,26308,365,4,59.99,16.8,0.07,239.96,223.16,0.48
126055,50448,365,4,59.99,24,0.1,239.96,215.96,0.5
59228,23672,365,4,59.99,24,0.1,239.96,215.96,0.48
66164,26427,365,4,59.99,47.99,0.2,239.96,191.97,0.42
51106,20478,365,4,59.99,59.99,0.25,239.96,179.97,0.19
75889,30359,502,4,50,0,0,200,200,0.26
60191,24056,502,4,50,0,0,200,200,0.08
56775,22687,502,4,50,0,0,200,200,0.48
118310,47327,502,4,50,4,0.02,200,196,0.35
125320,50138,502,4,50,30,0.15,200,170,-0.7
56673,22651,627,4,39.99,25.59,0.16,159.96,134.37,0.34
62382,24898,627,4,39.99,25.59,0.16,159.96,134.37,0.26
75220,30091,502,4,50,36,0.18,200,164,-1.33
122418,48959,627,4,39.99,28.79,0.18,159.96,131.17,0.1
53698,21469,627,4,39.99,39.99,0.25,159.96,119.97,0.22
51278,20532,502,4,50,50,0.25,200,150,0.33
115917,46364,893,4,24.99,1,0.01,99.96,98.96,0.36
127171,50880,825,4,31.99,16.63,0.13,127.96,111.33,0.47
56382,22527,822,4,47.99,34.55,0.18,191.96,157.41,-1.2
127712,51104,365,4,59.99,0,0,239.96,239.96,0.34
127713,51104,365,4,59.99,59.99,0.25,239.96,179.97,0.49
55673,22234,627,4,39.99,8.8,0.06,159.96,151.16,0.26
111675,44717,502,4,50,18,0.09,200,182,0.3
55674,22234,828,4,31.99,12.8,0.1,127.96,115.16,0.09
87141,34883,191,4,99.99,20,0.05,399.96,379.96,0.5
81255,32491,191,4,99.99,59.99,0.15,399.96,339.97,0.2
98292,39369,365,4,59.99,7.2,0.03,239.96,232.76,0.31
95575,38286,365,4,59.99,7.2,0.03,239.96,232.76,0.34
89076,35665,365,4,59.99,28.8,0.12,239.96,211.16,0.48
83239,33323,365,4,59.99,31.19,0.13,239.96,208.77,0.29
82078,32812,365,4,59.99,38.39,0.16,239.96,201.57,-0.73
98990,39667,365,4,59.99,59.99,0.25,239.96,179.97,0.29
82631,33053,502,4,50,2,0.01,200,198,0.06
87139,34883,502,4,50,6,0.03,200,194,0.11
83382,33388,502,4,50,14,0.07,200,186,0.49
93209,37334,502,4,50,14,0.07,200,186,0.26
98988,39667,502,4,50,14,0.07,200,186,0.47
86883,34779,502,4,50,18,0.09,200,182,0.46
95576,38286,502,4,50,20,0.1,200,180,0.27
102108,40914,365,4,59.99,43.19,0.18,239.96,196.77,0.26
81860,32724,567,4,25,17,0.17,100,83,0.06
122656,49057,191,5,99.99,0,0,499.95,499.95,0.39
106624,42718,191,5,99.99,50,0.1,499.95,449.96,0.24
122660,49057,191,5,99.99,124.99,0.25,499.95,374.96,0.48
112467,45042,502,5,50,17.5,0.07,250,232.5,0.08
106842,42797,627,5,39.99,20,0.1,199.95,179.96,0.33
105483,42248,502,5,50,40,0.16,250,210,0.05
163422,65390,191,5,99.99,5,0.01,499.95,494.95,0.09
26992,10785,191,5,99.99,5,0.01,499.95,494.95,0.35
155062,62023,191,5,99.99,10,0.02,499.95,489.95,0.1
41541,16620,191,5,99.99,10,0.02,499.95,489.95,-0.03
166281,66521,191,5,99.99,35,0.07,499.95,464.95,-1.75
154483,61800,191,5,99.99,74.99,0.15,499.95,424.96,-0.77
44657,17876,191,5,99.99,79.99,0.16,499.95,419.96,0.36
166391,66569,365,5,59.99,16.5,0.06,299.95,283.45,0.48
170338,68127,365,5,59.99,21,0.07,299.95,278.95,0.27
